"""Time""","""ETH / USD Denominated Closing Price"""
"""2017-10-25""",297.963974576271
"""2017-10-26""",296.136726183518
"""2017-10-27""",297.075979836353
"""2017-10-28""",295.060524254822
"""2017-10-29""",304.336856808884
"""2017-10-30""",306.156846873174
"""2017-10-31""",304.758790181181
"""2017-11-01""",290.520131209819
"""2017-11-02""",284.507127410871
"""2017-11-03""",305.85942402104
"""2017-11-04""",300.036860023378
"""2017-11-05""",296.308627410871
"""2017-11-06""",297.987309468147
"""2017-11-07""",292.059068381064
"""2017-11-08""",309.827165692577
"""2017-11-09""",319.44557685564
"""2017-11-10""",299.664234365868
"""2017-11-11""",316.147826125073
"""2017-11-12""",307.17681823495
"""2017-11-13""",315.537040327294
"""2017-11-14""",334.214478959673
"""2017-11-15""",330.784093804793
"""2017-11-16""",329.662060490941
"""2017-11-17""",332.276588836937
"""2017-11-18""",347.42983635301
"""2017-11-19""",355.932445353594
"""2017-11-20""",369.559533606078
"""2017-11-21""",361.197126534191
"""2017-11-22""",380.819107247224
"""2017-11-23""",414.980221215664
"""2017-11-24""",473.450565458796
"""2017-11-25""",466.802904734074
"""2017-11-26""",472.277975452952
"""2017-11-27""",477.648246639392
"""2017-11-28""",467.924269725307
"""2017-11-29""",429.046690531853
"""2017-11-30""",438.558600233781
"""2017-12-01""",461.586232320281
"""2017-12-02""",459.85709585038
"""2017-12-03""",464.386072764465
"""2017-12-04""",466.900428404442
"""2017-12-05""",458.076665400351
"""2017-12-06""",434.233698714202
"""2017-12-07""",431.749817066043
"""2017-12-08""",462.933985680888
"""2017-12-09""",483.060178842782
"""2017-12-10""",444.877736995909
"""2017-12-11""",506.33839333723
"""2017-12-12""",683.905956165985
"""2017-12-13""",701.59801899474
"""2017-12-14""",698.089197545295
"""2017-12-15""",689.464290181181
"""2017-12-16""",697.827856516657
"""2017-12-17""",729.331224722384
"""2017-12-18""",787.728504091175
"""2017-12-19""",823.847225599065
"""2017-12-20""",797.287250730567
"""2017-12-21""",793.748969023963
"""2017-12-22""",682.334545879603
"""2017-12-23""",725.150860023378
"""2017-12-24""",688.890793687902
"""2017-12-25""",737.894633255406
"""2017-12-26""",750.003065166569
"""2017-12-27""",740.721733489188
"""2017-12-28""",716.352512273524
"""2017-12-29""",747.100341320865
"""2017-12-30""",713.782832554062
"""2017-12-31""",742.255464932788
"""2018-01-01""",756.071765634132
"""2018-01-02""",863.918307714787
"""2018-01-03""",943.648126241964
"""2018-01-04""",952.354543541789
"""2018-01-05""",958.55284628872
"""2018-01-06""",1006.15747457627
"""2018-01-07""",1102.88953652835
"""2018-01-08""",1134.69905990649
"""2018-01-09""",1288.40687521917
"""2018-01-10""",1231.76729456458
"""2018-01-11""",1128.56387580362
"""2018-01-12""",1257.23113442431
"""2018-01-13""",1380.14454091175
"""2018-01-14""",1361.91507568673
"""2018-01-15""",1281.72139830508
"""2018-01-16""",1061.18708854471
"""2018-01-17""",1012.62289070719
"""2018-01-18""",1018.76687463472
"""2018-01-19""",1029.93438457043
"""2018-01-20""",1151.94553243717
"""2018-01-21""",1039.42323290473
"""2018-01-22""",992.037435710111
"""2018-01-23""",985.212768264173
"""2018-01-24""",1047.12019959088
"""2018-01-25""",1043.62177206312
"""2018-01-26""",1040.46817066043
"""2018-01-27""",1092.768235827
"""2018-01-28""",1214.83129924021
"""2018-01-29""",1162.00829953244
"""2018-01-30""",1051.93348831093
"""2018-01-31""",1096.25005698422
"""2018-02-01""",1019.17100789012
"""2018-02-02""",912.820928696668
"""2018-02-03""",960.893826125073
"""2018-02-04""",836.672457334892
"""2018-02-05""",692.76282729398
"""2018-02-06""",789.043020748101
"""2018-02-07""",754.536574810053
"""2018-02-08""",808.450633547633
"""2018-02-09""",873.56737434249
"""2018-02-10""",850.714849503214
"""2018-02-11""",814.783270894214
"""2018-02-12""",867.572440385739
"""2018-02-13""",840.090783752192
"""2018-02-14""",920.463681472823
"""2018-02-15""",929.869215663355
"""2018-02-16""",939.339457334892
"""2018-02-17""",975.231806253653
"""2018-02-18""",915.310905610754
"""2018-02-19""",937.840183226184
"""2018-02-20""",885.553141145529
"""2018-02-21""",840.667042957335
"""2018-02-22""",807.076898889538
"""2018-02-23""",855.767194038574
"""2018-02-24""",834.00284628872
"""2018-02-25""",842.311720046756
"""2018-02-26""",865.863039158387
"""2018-02-27""",875.052981881941
"""2018-02-28""",851.323646405611
"""2018-03-01""",869.302266803039
"""2018-03-02""",855.352857685564
"""2018-03-03""",854.387569549971
"""2018-03-04""",861.13072238457
"""2018-03-05""",851.608753068381
"""2018-03-06""",812.346192869667
"""2018-03-07""",751.754232028054
"""2018-03-08""",699.337428988895
"""2018-03-09""",725.310906779661
"""2018-03-10""",684.880582115722
"""2018-03-11""",718.054689655172
"""2018-03-12""",696.739231151374
"""2018-03-13""",689.902102571596
"""2018-03-14""",612.332631502046
"""2018-03-15""",611.166275862069
"""2018-03-16""",604.484301870251
"""2018-03-17""",550.865004091175
"""2018-03-18""",538.26132817066
"""2018-03-19""",550.138212741087
"""2018-03-20""",555.636667153711
"""2018-03-21""",557.397838983051
"""2018-03-22""",539.114045295149
"""2018-03-23""",537.592859731151
"""2018-03-24""",525.082402980713
"""2018-03-25""",522.222801870251
"""2018-03-26""",489.817600526008
"""2018-03-27""",450.549594389246
"""2018-03-28""",445.458083576856
"""2018-03-29""",385.35647019287
"""2018-03-30""",392.467127703098
"""2018-03-31""",394.512378141438
"""2018-04-01""",378.066090298071
"""2018-04-02""",383.397693746347
"""2018-04-03""",415.214929865576
"""2018-04-04""",378.529877264757
"""2018-04-05""",382.700794272355
"""2018-04-06""",369.936752776154
"""2018-04-07""",384.50724956166
"""2018-04-08""",399.415550847458
"""2018-04-09""",396.165397136178
"""2018-04-10""",413.452699298656
"""2018-04-11""",429.797426651081
"""2018-04-12""",493.565206604325
"""2018-04-13""",496.317744301578
"""2018-04-14""",503.221350964348
"""2018-04-15""",531.263950029223
"""2018-04-16""",510.983758328463
"""2018-04-17""",502.126641437756
"""2018-04-18""",524.994593804793
"""2018-04-19""",566.582526300409
"""2018-04-20""",616.317340736412
"""2018-04-21""",605.396331092928
"""2018-04-22""",621.139101402688
"""2018-04-23""",642.581729398013
"""2018-04-24""",705.007020455874
"""2018-04-25""",614.546471654004
"""2018-04-26""",661.796761835184
"""2018-04-27""",648.91000087668
"""2018-04-28""",682.535550555231
"""2018-04-29""",688.306110169492
"""2018-04-30""",667.063407656341
"""2018-05-01""",671.531682349503
"""2018-05-02""",686.611843366452
"""2018-05-03""",778.377544126242
"""2018-05-04""",783.391213617767
"""2018-05-05""",811.356392168323
"""2018-05-06""",784.875179719462
"""2018-05-07""",747.835312098188
"""2018-05-08""",751.6712314436
"""2018-05-09""",748.334789596727
"""2018-05-10""",725.943168907072
"""2018-05-11""",679.532485680888
"""2018-05-12""",685.777640268849
"""2018-05-13""",731.426734365868
"""2018-05-14""",726.421808883694
"""2018-05-15""",706.471170660433
"""2018-05-16""",705.390606954997
"""2018-05-17""",668.044736995909
"""2018-05-18""",693.651683810637
"""2018-05-19""",693.809580654588
"""2018-05-20""",713.591691408533
"""2018-05-21""",697.845526008182
"""2018-05-22""",643.667876680304
"""2018-05-23""",578.229988603156
"""2018-05-24""",600.610572764465
"""2018-05-25""",578.594272939801
"""2018-05-26""",584.287411455289
"""2018-05-27""",570.388842781999
"""2018-05-28""",513.597075102279
"""2018-05-29""",563.903260958504
"""2018-05-30""",556.762384570427
"""2018-05-31""",575.469864699006
"""2018-06-01""",578.827563997662
"""2018-06-02""",591.811959088253
"""2018-06-03""",618.232842781999
"""2018-06-04""",589.882670660433
"""2018-06-05""",607.180310344827
"""2018-06-06""",605.429444769141
"""2018-06-07""",602.159334015196
"""2018-06-08""",600.128180596143
"""2018-06-09""",595.953623319696
"""2018-06-10""",521.276917299825
"""2018-06-11""",529.37152893045
"""2018-06-12""",489.836085330216
"""2018-06-13""",474.450975160725
"""2018-06-14""",517.722229105786
"""2018-06-15""",486.499246347165
"""2018-06-16""",497.322004675628
"""2018-06-17""",495.830741087084
"""2018-06-18""",516.850604032729
"""2018-06-19""",537.07477936879
"""2018-06-20""",535.268937755699
"""2018-06-21""",525.611178258329
"""2018-06-22""",462.967082700175
"""2018-06-23""",475.24524050263
"""2018-06-24""",454.388768264173
"""2018-06-25""",459.194290181181
"""2018-06-26""",432.493081531268
"""2018-06-27""",441.675166861485
"""2018-06-28""",419.791454120397
"""2018-06-29""",436.736421098773
"""2018-06-30""",451.723416715371
"""2018-07-01""",451.798441554646
"""2018-07-02""",475.989448568089
"""2018-07-03""",461.751690239626
"""2018-07-04""",465.729150204559
"""2018-07-05""",467.058666277031
"""2018-07-06""",468.512964640561
"""2018-07-07""",480.533474868498
"""2018-07-08""",486.132053769725
"""2018-07-09""",471.721562536528
"""2018-07-10""",433.128439216832
"""2018-07-11""",446.347075394506
"""2018-07-12""",423.881741963764
"""2018-07-13""",431.35368264173
"""2018-07-14""",433.919185856225
"""2018-07-15""",448.72806779661
"""2018-07-16""",477.365285797779
"""2018-07-17""",499.438759789597
"""2018-07-18""",479.001641145529
"""2018-07-19""",468.405446814728
"""2018-07-20""",447.55797194623
"""2018-07-21""",461.986799532437
"""2018-07-22""",457.135277907656
"""2018-07-23""",448.955673290473
"""2018-07-24""",478.036987726476
"""2018-07-25""",472.696508474576
"""2018-07-26""",463.433338690824
"""2018-07-27""",469.311792811221
"""2018-07-28""",467.32178842782
"""2018-07-29""",466.918763588545
"""2018-07-30""",455.8956735827
"""2018-07-31""",431.798523670368
"""2018-08-01""",419.019926651081
"""2018-08-02""",410.974208357686
"""2018-08-03""",417.253495616598
"""2018-08-04""",406.419219462303
"""2018-08-05""",408.949922852133
"""2018-08-06""",405.378087375804
"""2018-08-07""",378.559632086499
"""2018-08-08""",354.369194330801
"""2018-08-09""",365.001145821157
"""2018-08-10""",330.642003798948
"""2018-08-11""",322.902082700175
"""2018-08-12""",317.954640561075
"""2018-08-13""",284.391617767387
"""2018-08-14""",276.242141729982
"""2018-08-15""",281.149638515488
"""2018-08-16""",285.766308007013
"""2018-08-17""",314.950714786674
"""2018-08-18""",295.433896551724
"""2018-08-19""",300.065017241379
"""2018-08-20""",271.61710578609
"""2018-08-21""",280.940823787259
"""2018-08-22""",270.081112799532
"""2018-08-23""",275.208127703098
"""2018-08-24""",281.684925482174
"""2018-08-25""",278.42391320865
"""2018-08-26""",273.289948860316
"""2018-08-27""",284.203754821742
"""2018-08-28""",296.625988895383
"""2018-08-29""",288.599854763296
"""2018-08-30""",283.884303331385
"""2018-08-31""",282.215765341905
"""2018-09-01""",294.940272063121
"""2018-09-02""",293.788012565751
"""2018-09-03""",288.642138223261
"""2018-09-04""",285.306009643483
"""2018-09-05""",234.201679135009
"""2018-09-06""",229.094761250731
"""2018-09-07""",215.279640853302
"""2018-09-08""",196.648755990649
"""2018-09-09""",195.588831677382
"""2018-09-10""",196.122111922852
"""2018-09-11""",184.303709818819
"""2018-09-12""",182.668748392753
"""2018-09-13""",212.601965517241
"""2018-09-14""",211.697804208065
"""2018-09-15""",222.813010520164
"""2018-09-16""",220.022490356517
"""2018-09-17""",196.811666861485
"""2018-09-18""",209.519992986558
"""2018-09-19""",209.085130625365
"""2018-09-20""",223.652088544711
"""2018-09-21""",246.733348918761
"""2018-09-22""",240.176264465225
"""2018-09-23""",244.650700467563
"""2018-09-24""",227.800091466978
"""2018-09-25""",217.622940093513
"""2018-09-26""",215.031261835184
"""2018-09-27""",228.436735242548
"""2018-09-28""",221.042023962595
"""2018-09-29""",231.326054646406
"""2018-09-30""",232.215880479252
"""2018-10-01""",229.918147282291
"""2018-10-02""",225.34053798948
"""2018-10-03""",218.985656049094
"""2018-10-04""",220.934906487434
"""2018-10-05""",226.533247516073
"""2018-10-06""",223.670021040327
"""2018-10-07""",224.381154003507
"""2018-10-08""",227.629361484512
"""2018-10-09""",226.366257451783
"""2018-10-10""",223.637414962011
"""2018-10-11""",190.503173290473
"""2018-10-12""",194.233684102864
"""2018-10-13""",196.640900350672
"""2018-10-14""",192.082561659848
"""2018-10-15""",204.845595265926
"""2018-10-16""",205.678965517241
"""2018-10-17""",203.589184395091
"""2018-10-18""",199.104167738165
"""2018-10-19""",200.18542226768
"""2018-10-20""",202.620590298071
"""2018-10-21""",202.197792518995
"""2018-10-22""",200.986967855056
"""2018-10-23""",201.106208649912
"""2018-10-24""",200.548608123904
"""2018-10-25""",199.862744593805
"""2018-10-26""",200.622661601403
"""2018-10-27""",201.418418468732
"""2018-10-28""",202.451103156049
"""2018-10-29""",194.321351256575
"""2018-10-30""",195.65895295149
"""2018-10-31""",196.897931911163
"""2018-11-01""",197.8192106955
"""2018-11-02""",199.850372589129
"""2018-11-03""",198.354677381648
"""2018-11-04""",209.989572764465
"""2018-11-05""",208.075581531268
"""2018-11-06""",218.089755698422
"""2018-11-07""",216.783056399766
"""2018-11-08""",210.643103448276
"""2018-11-09""",208.102855932203
"""2018-11-10""",210.56486528346
"""2018-11-11""",209.064253652835
"""2018-11-12""",208.28941233197
"""2018-11-13""",203.619797194623
"""2018-11-14""",176.673708649912
"""2018-11-15""",177.585899766219
"""2018-11-16""",172.027222969024
"""2018-11-17""",172.325834307423
"""2018-11-18""",174.887517533606
"""2018-11-19""",146.837374634717
"""2018-11-20""",126.699694038574
"""2018-11-21""",134.894838690824
"""2018-11-22""",124.98310666277
"""2018-11-23""",121.464526884863
"""2018-11-24""",111.207919345412
"""2018-11-25""",114.328124196376
"""2018-11-26""",105.976193161894
"""2018-11-27""",108.939132963179
"""2018-11-28""",120.843035651666
"""2018-11-29""",116.45006779661
"""2018-11-30""",111.631448568089
"""2018-12-01""",116.974022793688
"""2018-12-02""",114.873848918761
"""2018-12-03""",107.436093804792
"""2018-12-04""",108.393074225599
"""2018-12-05""",101.132688778492
"""2018-12-06""",90.8128144360023
"""2018-12-07""",92.1289161309176
"""2018-12-08""",90.5991420222092
"""2018-12-09""",92.9939959088252
"""2018-12-10""",89.3385888369375
"""2018-12-11""",87.1420371127995
"""2018-12-12""",88.8542311513735
"""2018-12-13""",85.0300748100526
"""2018-12-14""",83.0865353594389
"""2018-12-15""",82.8301902396259
"""2018-12-16""",83.7853918760959
"""2018-12-17""",93.8437010520164
"""2018-12-18""",100.277705143191
"""2018-12-19""",99.9495049678551
"""2018-12-20""",114.083974868498
"""2018-12-21""",107.811862068966
"""2018-12-22""",115.230315897136
"""2018-12-23""",129.693795441262
"""2018-12-24""",140.372449444769
"""2018-12-25""",127.919814436002
"""2018-12-26""",130.30945119813
"""2018-12-27""",114.117396551724
"""2018-12-28""",135.222091759205
"""2018-12-29""",140.09879836353
"""2018-12-30""",138.401716247808
"""2018-12-31""",130.790460549386
"""2019-01-01""",139.154644360023
"""2019-01-02""",154.426368790181
"""2019-01-03""",147.06208679135
"""2019-01-04""",153.442376972531
"""2019-01-05""",154.301756867329
"""2019-01-06""",155.940283167738
"""2019-01-07""",150.346131794272
"""2019-01-08""",149.052762711864
"""2019-01-09""",149.62985622443
"""2019-01-10""",126.929803915839
"""2019-01-11""",124.970574225599
"""2019-01-12""",124.329310637054
"""2019-01-13""",115.339895382817
"""2019-01-14""",128.323583869082
"""2019-01-15""",120.32987609585
"""2019-01-16""",122.420913793103
"""2019-01-17""",122.647751607247
"""2019-01-18""",119.485191408533
"""2019-01-19""",123.487991233197
"""2019-01-20""",117.515231735827
"""2019-01-21""",115.918843074226
"""2019-01-22""",117.97571975453
"""2019-01-23""",116.313436586791
"""2019-01-24""",116.326357977791
"""2019-01-25""",114.967366452367
"""2019-01-26""",115.040040035067
"""2019-01-27""",111.82207685564
"""2019-01-28""",105.667155756867
"""2019-01-29""",104.227875803624
"""2019-01-30""",107.66988603156
"""2019-01-31""",105.739236119229
"""2019-02-01""",106.634947691409
"""2019-02-02""",108.571131794272
"""2019-02-03""",106.021722676797
"""2019-02-04""",106.026675628288
"""2019-02-05""",106.135586499123
"""2019-02-06""",103.394712156634
"""2019-02-07""",103.299053769725
"""2019-02-08""",117.501485096435
"""2019-02-09""",118.103963471654
"""2019-02-10""",123.577868205728
"""2019-02-11""",119.726615429573
"""2019-02-12""",120.828701928697
"""2019-02-13""",120.690225891292
"""2019-02-14""",119.68091320865
"""2019-02-15""",120.360025423729
"""2019-02-16""",121.804881063705
"""2019-02-17""",132.80649006429
"""2019-02-18""",144.415395967271
"""2019-02-19""",143.137295733489
"""2019-02-20""",147.192143483343
"""2019-02-21""",143.601283459965
"""2019-02-22""",147.063304208065
"""2019-02-23""",157.5305
"""2019-02-24""",135.383128872005
"""2019-02-25""",137.924874926943
"""2019-02-26""",135.725916130918
"""2019-02-27""",133.996758912916
"""2019-02-28""",134.754724137931
"""2019-03-01""",134.864564582116
"""2019-03-02""",132.19729748685
"""2019-03-03""",129.645783752192
"""2019-03-04""",125.120439509059
"""2019-03-05""",135.707658971362
"""2019-03-06""",137.182303915839
"""2019-03-07""",136.142440677966
"""2019-03-08""",132.441421098773
"""2019-03-09""",136.296960841613
"""2019-03-10""",135.225663062537
"""2019-03-11""",132.080107539451
"""2019-03-12""",132.696165108124
"""2019-03-13""",131.13371244886
"""2019-03-14""",131.309282583285
"""2019-03-15""",135.602942723553
"""2019-03-16""",140.628877556984
"""2019-03-17""",138.143052308591
"""2019-03-18""",137.063216247808
"""2019-03-19""",137.928077147867
"""2019-03-20""",138.685892460549
"""2019-03-21""",134.586574225599
"""2019-03-22""",135.893367913501
"""2019-03-23""",136.475040619521
"""2019-03-24""",135.419440385739
"""2019-03-25""",133.093157802455
"""2019-03-26""",133.164339859731
"""2019-03-27""",139.21530742256
"""2019-03-28""",137.336611922852
"""2019-03-29""",142.368977498539
"""2019-03-30""",142.107745178258
"""2019-03-31""",141.27678515488
"""2019-04-01""",141.295688778492
"""2019-04-02""",165.466880479252
"""2019-04-03""",160.239572764465
"""2019-04-04""",157.865736879018
"""2019-04-05""",165.938985388662
"""2019-04-06""",165.408794856809
"""2019-04-07""",174.463659555815
"""2019-04-08""",180.779501168907
"""2019-04-09""",175.957886616014
"""2019-04-10""",177.474878959673
"""2019-04-11""",165.550361192285
"""2019-04-12""",164.89181735827
"""2019-04-13""",164.128659263589
"""2019-04-14""",168.013099064874
"""2019-04-15""",160.557473115137
"""2019-04-16""",166.662340151958
"""2019-04-17""",166.364139684395
"""2019-04-18""",173.54595207481
"""2019-04-19""",173.652783459965
"""2019-04-20""",173.215369374635
"""2019-04-21""",169.945601110462
"""2019-04-22""",171.565414669784
"""2019-04-23""",170.937409643483
"""2019-04-24""",165.142114202221
"""2019-04-25""",152.045494447691
"""2019-04-26""",152.960927527762
"""2019-04-27""",155.726733489188
"""2019-04-28""",153.2518471654
"""2019-04-29""",152.545208766803
"""2019-04-30""",159.938501461134
"""2019-05-01""",158.222859731151
"""2019-05-02""",159.191619520748
"""2019-05-03""",164.69545207481
"""2019-05-04""",162.037265751023
"""2019-05-05""",161.485596434833
"""2019-05-06""",172.068616014027
"""2019-05-07""",170.05011484512
"""2019-05-08""",169.558764172998
"""2019-05-09""",170.250314728229
"""2019-05-10""",172.221821975453
"""2019-05-11""",199.606514552893
"""2019-05-12""",187.184103740503
"""2019-05-13""",195.825203097604
"""2019-05-14""",218.214805669199
"""2019-05-15""",249.061431034483
"""2019-05-16""",263.38047019287
"""2019-05-17""",242.263793687902
"""2019-05-18""",234.841279661017
"""2019-05-19""",261.974045295149
"""2019-05-20""",252.417419637639
"""2019-05-21""",256.818162185856
"""2019-05-22""",244.550514319112
"""2019-05-23""",245.840384862654
"""2019-05-24""",248.839252016365
"""2019-05-25""",251.888460958504
"""2019-05-26""",268.294339567504
"""2019-05-27""",272.616331092928
"""2019-05-28""",271.223498538866
"""2019-05-29""",269.327810929281
"""2019-05-30""",254.294201753361
"""2019-05-31""",266.573922559906
"""2019-06-01""",265.140144360023
"""2019-06-02""",269.967041496201
"""2019-06-03""",251.05775862069
"""2019-06-04""",239.457040911748
"""2019-06-05""",246.337600233782
"""2019-06-06""",247.488754237288
"""2019-06-07""",250.225909585038
"""2019-06-08""",244.62647019287
"""2019-06-09""",231.039578024547
"""2019-06-10""",246.746325248393
"""2019-06-11""",245.800910870836
"""2019-06-12""",259.656640093513
"""2019-06-13""",255.336300409117
"""2019-06-14""",264.76342314436
"""2019-06-15""",269.057187405026
"""2019-06-16""",269.848518702513
"""2019-06-17""",273.7140949737
"""2019-06-18""",263.702251899474
"""2019-06-19""",268.93683810637
"""2019-06-20""",272.137500292227
"""2019-06-21""",294.852892752776
"""2019-06-22""",308.009769725307
"""2019-06-23""",306.55350742256
"""2019-06-24""",309.798750263004
"""2019-06-25""",316.171920046756
"""2019-06-26""",334.035053477499
"""2019-06-27""",293.215036236119
"""2019-06-28""",309.446182933957
"""2019-06-29""",318.529788135593
"""2019-06-30""",291.660696317943
"""2019-07-01""",293.862392752776
"""2019-07-02""",290.571834307423
"""2019-07-03""",302.057210403273
"""2019-07-04""",283.489202805377
"""2019-07-05""",287.858582992402
"""2019-07-06""",287.274129982466
"""2019-07-07""",306.198590590298
"""2019-07-08""",313.326290473407
"""2019-07-09""",308.343054061952
"""2019-07-10""",288.731157802455
"""2019-07-11""",267.536604617183
"""2019-07-12""",275.872600233781
"""2019-07-13""",268.688629339568
"""2019-07-14""",230.335976329632
"""2019-07-15""",230.578357977791
"""2019-07-16""",199.001611046172
"""2019-07-17""",210.931314728229
"""2019-07-18""",227.241794272355
"""2019-07-19""",221.03139333723
"""2019-07-20""",230.67205371128
"""2019-07-21""",225.672067124489
"""2019-07-22""",217.013625365284
"""2019-07-23""",212.361456750438
"""2019-07-24""",216.848442548217
"""2019-07-25""",219.638668264173
"""2019-07-26""",219.365355873758
"""2019-07-27""",206.645765049679
"""2019-07-28""",210.927540561075
"""2019-07-29""",210.840748977206
"""2019-07-30""",210.029560841613
"""2019-07-31""",218.08824050263
"""2019-08-01""",217.353194915254
"""2019-08-02""",217.667191992987
"""2019-08-03""",221.83531648159
"""2019-08-04""",222.788521917008
"""2019-08-05""",232.299908825248
"""2019-08-06""",225.729268264173
"""2019-08-07""",226.042916773817
"""2019-08-08""",220.550041320865
"""2019-08-09""",209.817827878434
"""2019-08-10""",206.324379310345
"""2019-08-11""",215.789734658095
"""2019-08-12""",210.972497662186
"""2019-08-13""",208.597628345996
"""2019-08-14""",186.381814143776
"""2019-08-15""",188.016636469901
"""2019-08-16""",185.577936879018
"""2019-08-17""",185.547666510812
"""2019-08-18""",194.706162068966
"""2019-08-19""",202.767035067212
"""2019-08-20""",196.717822033898
"""2019-08-21""",186.497284628872
"""2019-08-22""",191.596093220339
"""2019-08-23""",194.624304792519
"""2019-08-24""",191.114351256575
"""2019-08-25""",186.324488895383
"""2019-08-26""",188.569805376973
"""2019-08-27""",186.883293103448
"""2019-08-28""",173.17579748685
"""2019-08-29""",168.735882349503
"""2019-08-30""",168.372436002338
"""2019-08-31""",172.177609877265
"""2019-09-01""",171.211480479252
"""2019-09-02""",178.580194623027
"""2019-09-03""",179.233673874927
"""2019-09-04""",174.729775277615
"""2019-09-05""",174.54153974284
"""2019-09-06""",169.23070338983
"""2019-09-07""",178.287494389246
"""2019-09-08""",181.604640268849
"""2019-09-09""",181.388241671537
"""2019-09-10""",179.595805669199
"""2019-09-11""",178.058855639977
"""2019-09-12""",180.84650818235
"""2019-09-13""",181.51325949737
"""2019-09-14""",188.595950496786
"""2019-09-15""",189.443608416131
"""2019-09-16""",197.430535651666
"""2019-09-17""",209.287582700175
"""2019-09-18""",210.7212235827
"""2019-09-19""",221.562201052016
"""2019-09-20""",217.195570134424
"""2019-09-21""",215.50002980713
"""2019-09-22""",211.051801870251
"""2019-09-23""",201.226725014611
"""2019-09-24""",168.43832817066
"""2019-09-25""",169.84662478083
"""2019-09-26""",166.334617884278
"""2019-09-27""",174.083654120397
"""2019-09-28""",173.798880362361
"""2019-09-29""",169.853334891876
"""2019-09-30""",179.508727936879
"""2019-10-01""",176.635159555815
"""2019-10-02""",180.731424605494
"""2019-10-03""",175.467113267095
"""2019-10-04""",176.204069316189
"""2019-10-05""",176.184813267095
"""2019-10-06""",169.854954237288
"""2019-10-07""",181.001570426651
"""2019-10-08""",180.668669783752
"""2019-10-09""",194.229131502046
"""2019-10-10""",191.574099707773
"""2019-10-11""",180.902172472238
"""2019-10-12""",180.319804997078
"""2019-10-13""",181.47459760374
"""2019-10-14""",186.520615137347
"""2019-10-15""",180.282949853887
"""2019-10-16""",174.995676329632
"""2019-10-17""",177.070229865576
"""2019-10-18""",173.130578725891
"""2019-10-19""",171.613132729398
"""2019-10-20""",175.187846580947
"""2019-10-21""",174.198366861485
"""2019-10-22""",171.261682057276
"""2019-10-23""",161.323558386908
"""2019-10-24""",161.024464640561
"""2019-10-25""",181.161944476914
"""2019-10-26""",179.720602337814
"""2019-10-27""",184.572484570427
"""2019-10-28""",182.81422063121
"""2019-10-29""",190.830495441262
"""2019-10-30""",183.277003798948
"""2019-10-31""",182.430567212157
"""2019-11-01""",183.362267679719
"""2019-11-02""",182.998768848627
"""2019-11-03""",181.907013734658
"""2019-11-04""",186.034432787843
"""2019-11-05""",189.217251373466
"""2019-11-06""",191.556660666277
"""2019-11-07""",186.770622443016
"""2019-11-08""",184.038223085915
"""2019-11-09""",184.962579777908
"""2019-11-10""",189.045104675628
"""2019-11-11""",184.418845295149
"""2019-11-12""",186.5779264173
"""2019-11-13""",188.033356107539
"""2019-11-14""",184.766463763881
"""2019-11-15""",179.989789070719
"""2019-11-16""",182.287117182934
"""2019-11-17""",183.829805961426
"""2019-11-18""",178.062372004676
"""2019-11-19""",175.435199883109
"""2019-11-20""",174.409720338983
"""2019-11-21""",160.728296902396
"""2019-11-22""",149.776162478083
"""2019-11-23""",152.327056282876
"""2019-11-24""",141.576619520748
"""2019-11-25""",146.562241846873
"""2019-11-26""",147.942878550555
"""2019-11-27""",153.24832226768
"""2019-11-28""",151.010392460549
"""2019-11-29""",154.256289012274
"""2019-11-30""",152.016210111046
"""2019-12-01""",151.380223378141
"""2019-12-02""",149.052715663355
"""2019-12-03""",147.465369140853
"""2019-12-04""",145.69724465225
"""2019-12-05""",148.022399883109
"""2019-12-06""",148.700186732905
"""2019-12-07""",147.515199298656
"""2019-12-08""",150.838420806546
"""2019-12-09""",147.375495149036
"""2019-12-10""",145.696360140269
"""2019-12-11""",143.130404734074
"""2019-12-12""",144.734203682057
"""2019-12-13""",144.599715078901
"""2019-12-14""",141.842442840444
"""2019-12-15""",142.304544126242
"""2019-12-16""",132.379981122151
"""2019-12-17""",121.505916423144
"""2019-12-18""",132.883688018703
"""2019-12-19""",127.844947691409
"""2019-12-20""",128.217562828755
"""2019-12-21""",127.097141145529
"""2019-12-22""",132.060468731736
"""2019-12-23""",127.814310578609
"""2019-12-24""",127.656445938048
"""2019-12-25""",124.881023085915
"""2019-12-26""",125.308429865576
"""2019-12-27""",126.181629456458
"""2019-12-28""",128.037601694915
"""2019-12-29""",134.639243717125
"""2019-12-30""",131.287466744594
"""2019-12-31""",128.511079777908
"""2020-01-01""",129.963875336061
"""2020-01-02""",126.730876972531
"""2020-01-03""",133.800767095266
"""2020-01-04""",134.050349210988
"""2020-01-05""",134.982177089421
"""2020-01-06""",143.988824079486
"""2020-01-07""",143.248955698422
"""2020-01-08""",140.872484044418
"""2020-01-09""",137.473664114553
"""2020-01-10""",143.789400935126
"""2020-01-11""",142.846074284044
"""2020-01-12""",145.447126008182
"""2020-01-13""",143.910222209234
"""2020-01-14""",166.047976914085
"""2020-01-15""",165.85377936879
"""2020-01-16""",164.052933255406
"""2020-01-17""",171.034402337814
"""2020-01-18""",175.074978375219
"""2020-01-19""",166.791822443016
"""2020-01-20""",166.927411046172
"""2020-01-21""",169.171668731736
"""2020-01-22""",167.545226271186
